Date,Open,High,Low,Close,Volume,50MA,200MA,52WH,52WL,%ofL,%ofH,30MAM,30MASD,50MAH,50MAL,Bub,Blb,BBlwratio,BBPrratio,BBratio,Volumem,Volumesd,Volumesdm,1D,VD,v1d,Doji,ShortEMA,LongEMA,MACD,signal,Nan,Calling,EMA50,Callm,Calld,Calld2
2021-12-27,34573.2477989762,35143.291974492815,34232.603308901285,35057.4921875,335100,37778.74484375,35708.73176757812,41829.11366140324,28976.413782660973,1.21,0.84,36027.1833984375,914.5475870299493,41237.8203125,34439.453125,37856.278572497395,34198.0882243776,1829.0951740598975,859.4039631224005,0.4698519657754329,193933.33333333334,143259.83386839452,55460.74187106488,200.84765625,200.84765625,67304049.609375,484.2443885238026,35543.8088096408,36269.98875793793,-726.1799482971255,-645.6189441975562,,-80.56100409956935,36862.031286327685,-102.0841585597242,28.71877263433703,28.71877263433703
2021-12-28,35307.889173637384,35351.98631581759,35037.4899821111,35183.390625,181600,37695.603828125,35708.51002929688,41829.11366140324,28976.413782660973,1.21,0.84,36001.60859375,931.3270734868418,41237.8203125,34439.453125,37864.26274072369,34138.95444677632,1862.654146973684,1044.436178223681,0.5607246948772595,216400.0,108540.89091213504,88246.92629208113,125.8984375,125.8984375,22863156.25,-124.49854863738437,35488.3598581576,36189.50000734994,-701.1401491923389,-656.7231851965128,,-44.41696399582611,36796.202240785424,-78.08591494310063,36.14404010374324,36.14404010374324
2021-12-29,35168.4438814182,35377.890672210495,34890.39632336254,35044.9921875,122500,37602.816875,35707.358291015626,41829.11366140324,28976.413782660973,1.21,0.84,35935.634375,950.8008279326353,41237.8203125,34439.453125,37837.23603086527,34034.03271913473,1901.60165586527,1010.9594683652685,0.5316357741102513,213066.66666666666,41790.01076812496,97863.57851621817,-138.3984375,-138.3984375,-16953808.59375,-123.45169391819945,35420.1494472872,36104.72165032401,-684.5722030368124,-662.2929887645728,,-22.279214272239642,36727.52733673502,-49.085727455878384,22.137749723586467,22.137749723586467
2021-12-30,34977.24318336053,35178.643193645104,34750.847368932926,35063.1953125,328000,37513.28,35703.348115234374,41829.11366140324,28976.413782660973,1.21,0.84,35863.4029296875,959.8745296349667,41237.8203125,34439.453125,37783.151988957434,33943.65387041757,1919.7490592699323,1119.5414420824309,0.5831707205045773,210700.0,145310.44353383553,98547.11507136519,18.203125,18.203125,5970625.0,85.95212913947034,35365.23342655071,36027.57155122594,-662.3381246752324,-662.3020159467047,,-0.036108728527665335,36662.259414215994,-22.24409566553116,22.243105543711977,22.243105543711977
2021-12-31,35113.988661307674,35596.5338113115,35113.34023137478,35481.28515625,210300,37432.5509375,35701.06512695312,41829.11366140324,28976.413782660973,1.22,0.85,35827.630859375,960.1299163324269,41237.8203125,34439.453125,37747.89069203985,33907.37102671015,1920.2598326648513,1573.9141295398513,0.8196360215250887,220266.66666666666,83226.46814565665,90108.97414920571,418.08984375,418.08984375,87924294.140625,367.2964949423258,35383.08753881214,35987.105892338834,-604.0183535266915,-650.6452834627021,,46.62692993601058,36615.94669821733,8.103868978414406,46.66303866453825,46.66303866453825
2022-01-03,35584.7870352405,36491.67887433691,35526.1900577274,36421.4765625,219000,37360.38578125,35705.691337890625,41829.11366140324,28976.413782660973,1.26,0.87,35861.93046875,968.8781398842438,41237.8203125,34439.453125,37799.686748518485,33924.17418898151,1937.7562797684877,2497.3023735184906,1.2887597886236004,252433.33333333334,6151.828996322964,78229.58022527171,940.19140625,940.19140625,205901917.96875,836.6895272594993,35542.83969630258,36019.28149753596,-476.4418012333772,-615.8045870168371,,139.3627857834599,36608.32041838528,61.98453566364759,92.73585584744933,92.73585584744933
2022-01-04,36550.823682085975,36887.37053795375,36373.974182305836,36839.71875,190500,37290.7165625,35713.97922851562,41829.11366140324,28976.413782660973,1.27,0.88,35873.0177734375,979.1990205783623,41237.8203125,34439.453125,37831.41581459423,33914.61973228078,1958.3980411567245,2925.0990177192216,1.4936182309452868,206600.0,20152.543263816606,36510.280135265406,418.2421875,418.2421875,79675136.71875,288.8950679140253,35742.35955071756,36080.05462734811,-337.6950766305454,-560.1826849395787,,222.48760830903336,36617.394862762325,136.15910800950127,83.12482252557345,83.12482252557345
2022-01-05,36943.12201302489,37861.9590050948,36755.92496691599,37695.4609375,237400,37220.787421875,35728.43555664062,41829.11366140324,29445.657431218442,1.28,0.9,35893.5775390625,1014.0852301089701,41237.8203125,34439.453125,37921.74799928044,33865.40707884456,2028.170460217938,3830.0538586554394,1.8884279865923495,215633.33333333334,33163.308037649076,19822.560099262882,855.7421875,855.7421875,203153195.3125,752.3389244751088,36042.83668714563,36199.71435402602,-156.8776668803912,-479.52168132774125,,322.64401444735006,36659.671963732435,228.16480284661444,100.1564061383167,100.1564061383167
2022-01-06,37242.11617182577,37752.05943962097,37058.01675773592,37489.8125,199000,37145.827265625,35744.74036132813,41829.11366140324,29687.35351213026,1.26,0.9,35913.9671875,1042.9276896525098,40873.875,34439.453125,37999.822566805015,33828.11180819498,2085.855379305016,3661.7006918050174,1.7554911659431804,208966.66666666666,27152.900397563426,26822.917233009706,-205.6484375,-205.6484375,-40924039.0625,247.69632817422826,36265.44835066169,36295.27717965372,-29.82882899203105,-389.5831108605992,,359.75428186856817,36692.22649456646,301.62863487498385,37.11026742121811,37.11026742121811
2022-01-07,37666.61412230198,38134.409480525945,37427.36689583086,37739.1640625,183300,37083.133046875,35764.15415039063,41829.11366140324,29687.35351213026,1.27,0.9,35945.664453125,1089.6265455221346,39937.984375,34439.453125,38124.917544169264,33766.41136208073,2179.2530910442656,3972.752700419267,1.8229882140562128,206566.66666666666,11101.576464628795,23805.9282999471,249.3515625,249.3515625,45706141.40625,72.54994019801961,36492.17384479066,36402.231763568256,89.94208122240525,-293.6780724439983,,383.62015366640355,36733.282869779534,355.3394833274406,23.865871797835382,23.865871797835382
2022-01-10,37930.11031517277,38399.90564089146,37928.91111034862,38347.453125,206500,37059.91234375,35785.08540039063,41829.11366140324,29687.35351213026,1.29,0.92,36016.79609375,1197.960604458612,39937.984375,34439.453125,38412.717302667224,33620.87488483278,2395.9212089172215,4726.578240167219,1.9727602988677917,196266.66666666666,16404.877323527904,18219.784728573377,608.2890625,608.2890625,125611691.40625,417.34280982722703,36777.60142636133,36546.322234785424,231.27919157590804,-188.68661964001703,,419.9658112159251,36796.583664101905,387.7800822502989,36.34565754952155,36.34565754952155
2022-01-11,38369.55552385211,38504.15552713439,38031.309442123085,38441.75390625,159500,37046.444453125,35809.278876953125,41829.11366140324,29687.35351213026,1.29,0.92,36094.2078125,1303.0128550767156,39937.984375,34439.453125,38700.23352265343,33488.18210234657,2606.02571015343,4953.571803903433,1.9008146330266984,183100.0,33234.018715767736,20246.824167974813,94.30078125,94.30078125,15040974.609375,72.19838239788805,37033.624884805744,36686.72458081984,346.9003039859017,-81.56923491483327,,428.46953890073496,36861.100144186144,410.68516792768787,8.50372768480986,8.50372768480986
2022-01-12,38719.15243595666,38850.99856284479,38604.15376989478,38727.1015625,156100,37025.720703125,35831.994384765625,41829.11366140324,29687.35351213026,1.3,0.93,36191.106640625,1423.8650041879962,39937.984375,34439.453125,39038.836649000994,33343.37663224901,2847.730008375991,5383.724930250988,1.8905320779764614,174033.33333333334,2404.1630560342614,17347.686365109967,285.34765625,285.34765625,44542769.140625,7.949126543338934,37294.159758297166,36837.86361649985,456.2961417973129,26.00384042759596,,430.29230136971694,36934.27667039453,426.242550495459,1.8227624689819777,1.8227624689819777
2022-01-13,38717.10260261493,38717.10260261493,38375.70421079973,38469.50390625,159200,36996.35109375,35857.87758789062,41829.11366140324,29687.35351213026,1.3,0.92,36287.170703125,1511.3506615674282,39573.23828125,34439.453125,39309.87202625985,33264.46937999014,3022.7013231348537,5205.034526259857,1.7219810923501029,158266.66666666666,2192.0310216782973,12610.070931160097,-257.59765625,-257.59765625,-41009546.875,-247.59869636492658,37474.98193490529,36958.72586018505,516.2560747202442,124.05428728612563,,392.2017874341186,36994.481660035926,416.9878759015235,-38.090513935598324,-38.090513935598324
2022-01-14,38301.90703972659,38447.604567545925,38007.30889626219,38369.953125,148600,36975.71828125,35884.697021484375,41829.11366140324,29687.35351213026,1.29,0.92,36424.756640625,1571.310961619672,39573.23828125,34439.453125,39567.37856386434,33282.134717385656,3142.6219232393414,5087.818407614344,1.618972479632529,154633.33333333334,7495.331880577403,4030.5086527633207,-99.55078125,-99.55078125,-14793246.09375,68.04608527341043,37612.66981030448,37063.261213134305,549.4085971701716,209.12514926293483,,340.28344790723673,37048.4217174855,387.5925122370241,-51.91833952688188,-51.91833952688188
2022-01-17,38212.10551067158,38617.0500107632,38137.80559520916,38215.703125,140300,36948.567578125,35909.18647460938,41829.11366140324,29687.35351213026,1.29,0.91,36613.569140625,1546.8882292428846,39437.79296875,34439.453125,39707.34559911077,33519.792682139225,3093.7764584857723,4695.910442860775,1.517857061062245,149366.66666666666,5868.986283848344,5185.449728701348,-154.25,-154.25,-21641275.0,3.5976143284206046,37705.44416641148,37148.62728067991,556.8168857315686,278.6634965566616,,278.15338917490703,37094.19745895666,336.8795415054208,-62.1300587323297,-62.1300587323297
2022-01-18,38336.9516437718,38855.09794884346,38094.95446410094,38209.85546875,168800,36924.008828125,35930.86221679687,41829.11366140324,29687.35351213026,1.29,0.91,36793.689453125,1510.3005459448755,39368.34375,34439.453125,39814.29054501475,33773.08836123525,3020.601091889752,4436.767107514752,1.4688358285466343,152566.66666666666,20152.543263816606,11172.287142747451,-5.84765625,-5.84765625,-987084.375,-127.09617502179754,37783.045905232786,37227.23677609251,555.8091291402743,334.0926230733842,,221.71650606689013,37137.94875345836,280.0511143830113,-56.4368831080169,-56.4368831080169
2022-01-19,38145.30738238077,38330.055238666064,37768.81175103346,38040.91015625,165300,36897.46015625,35954.549208984376,41829.11366140324,29687.35351213026,1.28,0.91,36944.2802734375,1474.8301708852473,39022.796875,34439.453125,39893.940615208,33994.619931667,2949.6603417704973,4046.2902245829973,1.371781749675714,158133.33333333334,2474.8737341529163,9498.80109393929,-168.9453125,-168.9453125,-27926660.15625,-104.39722613077174,37822.717328466206,37287.50887832639,535.2084501398131,374.31578848666993,,160.89266165314314,37173.359004548234,220.25418563164672,-60.823844413747,-60.823844413747
2022-01-20,38105.657179594506,38167.5041145941,37591.41317663697,37850.41015625,149600,36874.012421875,35974.51323242187,41829.11366140324,29687.35351213026,1.27,0.9,37077.2638671875,1427.545293744367,38732.90234375,34439.453125,39932.354454676235,34222.17327969877,2855.090587488732,3628.236876551229,1.2707957122097964,161233.33333333334,11101.576464628795,11242.997820866105,-190.5,-190.5,-28498800.0,-255.24702334450558,37826.977763509865,37329.205269283695,497.77249422617024,399.00712963457,,98.76536459160025,37199.910030105166,160.45817743721116,-62.12729706154289,-62.12729706154289
2022-01-21,37521.91466737575,37740.56055902155,37223.81657585008,37573.86328125,157800,36854.2946875,35998.9901953125,41829.11366140324,29687.35351213026,1.27,0.9,37213.1248046875,1331.1277886435455,38732.90234375,34439.453125,39875.38038197459,34550.869227400406,2662.255577287091,3022.994053849594,1.1355010689582647,157566.66666666666,5798.27560572969,6458.241934837136,-276.546875,-276.546875,-43639096.875,51.94861387425044,37788.037073931424,37347.3280849849,440.70898894652055,407.34750149696015,,33.3614874495604,37214.574863483394,97.67317123143458,-65.40387714203985,-65.40387714203985
2022-01-24,37601.511920817844,37694.26084216676,36374.928529483084,36947.12109375,231000,36818.5790625,36021.2209375,41829.11366140324,29687.35351213026,1.24,0.88,37307.60625,1233.5569819805226,38727.1015625,34439.453125,39774.720213961045,34840.49228603895,2467.1139639610483,2106.628807711051,0.853883865311506,179466.66666666666,51760.21638285528,22886.68948440459,-626.7421875,-626.7421875,-144777445.3125,-654.3908270678439,37658.66538467274,37317.6831226712,340.9822620015402,394.0744535978762,,-53.092191596335965,37204.0864803566,26.344886814941542,-86.45367904589637,-86.45367904589637
2022-01-25,36597.62614515124,37788.36232923963,36415.17904330427,37706.3125,267500,36798.667265625,36044.79841796875,41829.11366140324,29687.35351213026,1.27,0.9,37433.75234375,1129.5087810052664,38727.1015625,34439.453125,39692.769905760535,35174.73478173946,2259.0175620105365,2531.577718260538,1.1206542883214337,218766.66666666666,25809.397513308984,27789.29650063132,759.19140625,759.19140625,203083701.171875,1108.68635484876,37665.9957101077,37346.470483954814,319.5252261528876,379.1646081088785,,-59.63938195599087,37223.781618381836,-26.456695367588832,-6.5471903596549055,-6.5471903596549055
2022-01-27,37057.76854956436,38147.205107358954,37011.819864809884,37981.66015625,346300,36792.16734375,36070.794375,41829.11366140324,29687.35351213026,1.28,0.91,37580.5857421875,984.1597696022816,38727.1015625,34439.453125,39548.90528139206,35612.26620298294,1968.31953920456,2369.393953267063,1.203764889833175,281600.0,55720.014357499946,44429.87608455474,275.34765625,275.34765625,95352893.359375,923.89160668564,37714.55947105267,37393.5215707915,321.0379002611735,367.5392665393375,,-46.50136627816403,37253.50234535706,-53.07764661016364,13.138015677826843,13.138015677826843
2022-01-28,38246.1575944645,38421.253218174104,37581.06375248925,37688.9609375,294300,36785.124375,36097.00081054687,41829.11366140324,29687.35351213026,1.27,0.9,37711.8740234375,785.8149287129191,38727.1015625,34439.453125,39283.50388086334,36140.24416601166,1571.6298574258399,1548.7167714883399,0.9854208127764706,302700.0,36769.55262170047,39432.9881641698,-292.69921875,-292.69921875,-86141380.078125,-557.196656964501,37710.62123512149,37415.40596832546,295.21526679603267,353.0744665906766,,-57.85919979464393,37270.579152892074,-54.66664934293296,-11.3578335164799,-11.3578335164799
2022-01-31,38091.35802145327,38216.8057820451,37647.413962944105,37974.91015625,217800,36785.10640625,36132.9171484375,41829.11366140324,29687.35351213026,1.28,0.91,37836.5552734375,585.5878725145578,38727.1015625,34439.453125,39007.73101846662,36665.37952840838,1171.1757450291188,1309.5306278416174,1.1181333232008306,286133.3333333333,54093.66876077089,48861.07857999045,285.94921875,285.94921875,62279739.84375,-116.44786520327034,37751.28106914126,37456.85072298654,294.430346154717,341.34564250348467,,-46.9152963487677,37298.19997655317,-50.42528747385857,10.94390344587623,10.94390344587623
2022-02-01,38460.00052557831,38802.246532769044,37690.16185064272,38505.05078125,234100,36812.64,36166.58625,41829.11366140324,29687.35351213026,1.3,0.92,37940.733984375,499.6169259833084,38727.1015625,34439.453125,38939.96783634162,36941.500132408386,999.2338519666155,1563.550648841614,1.5647494785773655,248733.33333333334,11525.840533340725,34129.6873052707,530.140625,530.140625,124105920.3125,45.05025567168923,37867.24564023491,37534.4951717468,332.75046848811326,339.62660770041043,,-6.876139212297176,37345.5274590903,-37.21687845190295,40.03915713647052,40.03915713647052
2022-02-02,38841.09943172468,39386.14387933438,38752.19812104442,39330.04296875,252600,36853.793515625,36202.67408203125,41829.11366140324,29687.35351213026,1.32,0.94,38065.2501953125,520.6566478402982,39330.04296875,34439.453125,39106.563490993096,37023.93689963191,1041.313295680593,2306.10606911809,2.2146131031687633,234833.33333333334,13081.47545195113,26233.661582020915,824.9921875,824.9921875,208393026.5625,488.94353702531953,38092.291383083386,37667.49871226555,424.79267081783473,356.65982032389536,,68.13285049393937,37423.35159672402,4.780471644291481,75.00898970623655,75.00898970623655
2022-02-03,39255.243239803356,39424.39361874547,38860.6970415019,39009.546875,193800,36885.154140625,36237.83642578125,41829.11366140324,29687.35351213026,1.31,0.93,38130.9544921875,553.4197315155476,39330.04296875,34439.453125,39237.79395521859,37024.115029156404,1106.839463031094,1985.4318458435955,1.7937848370589038,226833.33333333334,41577.878733768994,22061.731573020283,-320.49609375,-320.49609375,-62112142.96875,-245.69636480335612,38233.40761260902,37766.90968728292,466.49792532610445,378.62744132433716,,87.8704840017673,37485.555333127,49.709065094469814,19.737633507827923,19.737633507827923
2022-02-04,39127.54685936882,39278.14667775496,38562.15496973748,38788.90234375,163100,36913.645859375,36275.740751953126,41829.11366140324,29687.35351213026,1.31,0.93,38195.908984375,550.4373947625552,39330.04296875,34439.453125,39296.783773900104,37095.03419484989,1100.8747895251072,1693.86814890011,1.538656498465922,203166.66666666666,21708.178182427007,25455.844122715713,-220.64453125,-220.64453125,-35987123.046875,-338.64451561882015,38318.86834047687,37842.61284702122,476.2554934556465,398.15305175059905,,78.10244170504745,37536.666980602415,78.03525873358468,-9.768042296719841,-9.768042296719841
2022-02-07,38591.602444073695,38837.099592015446,37802.26005174329,37995.0078125,241900,36953.044375,36310.1541015625,41829.11366140324,29687.35351213026,1.28,0.91,38208.701171875,542.1748475736263,39330.04296875,34439.453125,39293.050867022255,37124.351476727745,1084.3496951472553,870.6563357722553,0.8029294789943383,199600.0,55720.014357499946,39668.69042456532,-793.89453125,-793.89453125,-192043087.109375,-596.5946315736946,38269.04364386504,37853.90136298261,415.14228088243544,401.55089757696635,,13.591383305469094,37554.641130872915,59.854769670761264,-64.51105839957836,-64.51105839957836
2022-02-08,38175.65844241026,38221.65790847612,37318.61760917495,38028.0078125,200200,36994.08390625,36341.38298828125,41829.11366140324,29687.35351213026,1.28,0.91,38192.72890625,542.577351348492,39330.04296875,34439.453125,39277.883608946984,37107.57420355301,1085.1547026969856,920.4336089469871,0.8482049671437543,201733.33333333334,29486.35277547903,35638.181771801996,33.0,33.0,6606600.0,-147.65062991026207,38231.96120827042,37866.79813702093,365.163071249488,394.2733323114707,,-29.110261061982726,37573.20453015241,20.861187982844587,-42.70164436745182,-42.70164436745182
2022-02-09,38283.156144207205,38647.69877781298,38191.555647464076,38609.80078125,124900,37052.3821875,36375.822333984375,41829.11366140324,30254.198928757876,1.28,0.92,38201.13125,547.9116799944125,39330.04296875,34439.453125,39296.954609988825,37105.30789001117,1095.8233599888263,1504.4928912388277,1.3729337648488973,189000.0,53245.140623347026,46150.502585442,581.79296875,581.79296875,72665941.796875,326.6446370427948,38290.090373344196,37921.83536992679,368.25500341740553,389.0696665326577,,-20.814663115252188,37613.85536352879,-12.111180290588626,8.295597946730538,8.295597946730538
2022-02-10,38800.99852716138,39196.74393039502,38519.55257753658,39010.49609375,147800,37105.302578125,36409.5009375,41829.11366140324,30405.29645378291,1.28,0.93,38215.3009765625,565.6085697845916,39330.04296875,34439.453125,39346.51811613169,37084.08383699332,1131.217139569184,1926.412256756681,1.7029553295933455,157633.33333333334,16192.745289171939,32974.74622933267,400.6953125,400.6953125,59222767.1875,209.49756658862316,38400.922022637395,38002.47690502481,398.44511761258764,390.9447567486437,,7.500360863943911,37668.62558824335,-14.141521104430353,28.3150239791961,28.3150239791961
2022-02-11,38567.19863096341,38789.79759730725,38395.95062821687,38516.80078125,155000,37145.482109375,36438.41009765625,41829.11366140324,30405.29645378291,1.27,0.92,38217.6658203125,566.8249141678909,39330.04296875,34439.453125,39351.31564864828,37084.01599197672,1133.6498283357796,1432.7847892732825,1.2638689244778867,142566.66666666666,5091.168824543142,24843.018245687374,-493.6953125,-493.6953125,-76522773.4375,-50.397849713408505,38418.74952396241,38040.57496993038,378.1745540320335,388.3907162053217,,-10.21616217328824,37701.88736051812,-7.843488141532191,-17.71652303723215,-17.71652303723215
2022-02-14,37663.56151759802,37796.110755698464,36827.62203092696,36908.12109375,213800,37159.71,36454.33865234375,41829.11366140324,30405.29645378291,1.21,0.88,38144.57421875,636.1639769755955,39330.04296875,34439.453125,39416.90217270119,36872.24626479881,1272.3279539511932,35.874828951193194,0.02819621217924554,172200.0,41577.878733768994,20953.930949161364,-1608.6796875,-1608.6796875,-343935717.1875,-755.4404238480201,38186.34515008358,37956.689497620726,229.65565246285405,356.64370345682823,,-126.98805099397418,37670.759271625255,-43.23461743443952,-116.77188882068594,-116.77188882068594
2022-02-15,36989.3692387603,38231.15553250862,36651.423962703804,38169.65625,193000,37208.3934375,36476.61638671875,41829.11366140324,30405.29645378291,1.26,0.91,38142.271875,635.9763020112903,39330.04296875,34439.453125,39414.22447902258,36870.319270977416,1271.9526040225828,1299.3369790225843,1.0215293989048002,187266.66666666666,14707.821048680189,20458.95620233078,1261.53515625,1261.53515625,243476285.15625,1180.2870112396995,38183.7776269938,37972.46481261178,211.31281438201404,327.5775256418654,,-116.26471125985137,37690.3238590125,-84.48964147570462,10.723339734122817,10.723339734122817
2022-02-16,38296.05460812606,38461.25190559371,37762.36159634785,37953.359375,170100,37235.101171875,36502.47609375,41829.11366140324,30405.29645378291,1.25,0.91,38129.4470703125,637.1268631783347,39330.04296875,34439.453125,39403.70079666917,36855.19334395583,1274.25372635667,1098.166031044173,0.8618111199753249,192300.0,16192.745289171939,24159.481690540375,-216.296875,-216.296875,-36792098.4375,-342.6952331260618,38148.3286651486,37971.04959501091,177.27907013768709,297.51783454102974,,-120.23876440334266,37700.63897728652,-121.1638422190561,-3.9740531434912896,-3.9740531434912896
2022-02-17,38041.65811223532,38124.05558923083,37425.16529867026,37531.2109375,136300,37240.040078125,36527.805283203124,41829.11366140324,30405.29645378291,1.23,0.9,38103.962109375,650.899789225286,39330.04296875,34439.453125,39405.76168782557,36802.162530924434,1301.7995784505692,729.0484065755663,0.5600312203536707,166466.66666666666,23900.209204105307,18266.925180652484,-422.1484375,-422.1484375,-57538832.03125,-510.44717473531637,38053.38747627958,37938.468953713804,114.9185225657784,260.9979721459795,,-146.07944958020107,37693.99474043214,-127.52764174779838,-25.840685176858415,-25.840685176858415
2022-02-18,37344.014682405104,37817.11073994177,37304.01514784118,37598.7109375,113500,37250.37390625,36554.44896484375,41829.11366140324,30405.29645378291,1.24,0.9,38091.3771484375,658.4496426242694,39330.04296875,34439.453125,39408.27643368604,36774.477863188964,1316.899285248539,824.233074311036,0.6258892259596589,139966.66666666666,16122.034611053283,18738.329701443512,67.5,67.5,7661250.0,254.6962550948956,37983.43723954426,37913.301693253525,70.1355462907377,222.82548697493112,,-152.68994068419343,37690.25812070931,-139.66938488924575,-6.610491103992359,-6.610491103992359
2022-02-21,37399.56581560804,38053.95665606025,37156.369420208444,37685.1640625,143300,37261.9728125,36578.958203125,41829.11366140324,30405.29645378291,1.24,0.9,38096.9421875,654.3028343137321,39330.04296875,34439.453125,39405.547856127465,36788.33651887253,1308.6056686274678,896.8275436274707,0.6853306271920013,131033.33333333333,21071.782079359116,20364.675298172573,86.453125,86.453125,12388732.8125,285.598246891961,37937.54905846053,37896.402609494005,41.14644896652317,186.48967937324954,,-145.34323040672638,37690.05835372071,-148.03754022370697,7.346710277467054,7.346710277467054
2022-02-22,36832.572655762815,37658.96150521379,36817.67439111763,37371.21484375,159400,37270.900703125,36601.6771875,41829.11366140324,30405.29645378291,1.23,0.89,38118.146875,621.1081198879089,39330.04296875,34439.453125,39360.36311477581,36875.930635224184,1242.2162397758148,495.2842085258162,0.3987101381118646,138733.33333333334,11384.419177103415,16192.745289171942,-313.94921875,-313.94921875,-50043505.46875,538.642187987185,37850.42071773583,37857.499812031485,-7.079094295651885,147.77592463946925,,-154.85501893512114,37677.55468666304,-150.96273000868032,-9.51178852839476,-9.51178852839476
2022-02-23,37628.11444507427,37774.16353273688,37317.567264934005,37391.6171875,137300,37280.86265625,36624.1146875,41829.11366140324,30405.29645378291,1.23,0.89,38102.412109375,635.9003899414029,39330.04296875,34439.453125,39374.212889257804,36830.611329492196,1271.800779882804,561.0058580078039,0.44111142789163915,146666.66666666666,15627.0598642227,16027.753706895082,20.40234375,20.40234375,2801241.796875,-236.49725757427223,37779.83555923801,37822.98998799212,-43.154428754110995,109.5898539607532,,-152.7442827148642,37666.34145140174,-150.98084401890392,2.110736220256939,2.110736220256939
2022-02-24,36084.77908342236,36708.72103761196,34990.944162699765,35227.69140625,427800,37249.633984375,36634.5430859375,41829.11366140324,30405.29645378291,1.16,0.84,37964.713671875,904.7604424323846,39330.04296875,34439.453125,39774.234556739764,36155.19278701023,1809.5208848647671,-927.50138076023,-0.5125673809670044,241500.0,205414.51993469204,77475.33299200605,-2163.92578125,-2163.92578125,-925727449.21875,-857.0876771723633,37387.197997239855,37630.74564860381,-243.54765136395872,38.96235289581082,,-282.5100042597695,37570.708116297756,-196.7031019699183,-129.76572154490532,-129.76572154490532
2022-02-25,35901.283470258466,36684.2236223079,35767.78501621381,36430.328125,372800,37247.27609375,36652.33564453125,41829.11366140324,30405.29645378291,1.2,0.87,37901.78203125,966.6090842605979,39330.04296875,34439.453125,39835.000199771195,35968.5638627288,1933.218168521198,461.764262271201,0.23885781221703725,312633.3333333333,38890.87296526011,86644.15092139163,1202.63671875,1202.63671875,448342968.75,529.044654741534,37239.98724766449,37541.825832040566,-301.83858437607705,-29.19783455856676,,-272.6407498175103,37525.9873323253,-235.96501226404803,9.869254442259205,9.869254442259205
2022-02-28,35938.53044735811,36269.827368192266,35611.4834770017,36204.87890625,238300,37259.008984375,36671.10041992187,41829.11366140324,30405.29645378291,1.19,0.87,37813.28046875,1037.9588085173723,39330.04296875,34439.453125,39889.198085784745,35737.36285171526,2075.917617034742,467.51605453473894,0.225209348722876,346300.0,95105.86206959064,113137.0849898476,-225.44921875,-225.44921875,-53724548.828125,266.3484588918873,37080.739810523795,37442.79272642645,-362.0529159026555,-95.76885082738451,,-266.284065075271,37474.17915875372,-273.8116063841836,6.356684742239338,6.356684742239338
2022-03-02,35381.48817576045,35553.2869649385,34897.04457431727,35372.390625,211300,37277.667734375,36687.116484375,41829.11366140324,30405.29645378291,1.16,0.85,37656.6474609375,1157.550279838631,39330.04296875,34607.44921875,39971.74802061476,35341.54690126024,2315.1005596772593,30.843723739759298,0.013322844059982917,274133.3333333333,19091.883092036784,51029.53937562918,-832.48828125,-832.48828125,-175904773.828125,-9.097550760452577,36817.91685890475,37289.429607802274,-471.51274889752676,-170.91763044141297,,-300.5951184561138,37391.756078998675,-279.83997778296504,-34.31105338084285,-34.31105338084285
2022-03-03,35620.73431871012,35803.73219121728,34720.744781789705,34943.89453125,172500,37284.396640625,36694.54166015625,41829.11366140324,30405.29645378291,1.15,0.84,37437.3400390625,1236.6208494992304,39330.04296875,34856.64453125,39910.581738060966,34964.09834006404,2473.241698998463,-20.203808814039803,-0.00816895850584329,207366.66666666666,27435.743110038045,47211.16275722182,-428.49609375,-428.49609375,-73915576.171875,-676.8397874601214,36529.60573157325,37115.6862687984,-586.0805372251561,-253.95021179816163,,-332.13032542699455,37295.76150849873,-299.66983631945976,-31.535206970880722,-31.535206970880722
2022-03-04,34525.70175509356,35097.34357298496,34093.70675759289,34407.40234375,194500,37271.9628125,36696.96865234375,41829.11366140324,30405.29645378291,1.13,0.82,37207.2328125,1351.5116832855526,39330.04296875,34407.40234375,39910.256179071104,34504.20944592889,2703.0233665711057,-96.80710217889282,-0.035814378586632986,192766.66666666666,15556.349186104046,20694.658462726293,-536.4921875,-536.4921875,-104347730.46875,-118.2994113435634,36203.11290267736,36915.07264472074,-711.9597420433784,-345.552117847205,,-366.40762419617334,37182.492521645836,-333.0443560264273,-34.2772987691788,-34.2772987691788
2022-03-07,33277.76088633602,33542.910142170855,32376.122949267025,32870.8671875,248900,37225.565390625,36692.8989453125,41829.11366140324,30405.29645378291,1.08,0.79,36911.3310546875,1610.104999733292,39330.04296875,32870.8671875,40131.541054154084,33691.121055220916,3220.209999466584,-820.2538677209159,-0.2547206138285354,205300.0,38466.60889654818,27152.900397563422,-1536.53515625,-1536.53515625,-382443600.390625,-406.89369883602194,35690.459715727,36615.5018701118,-925.042154384806,-461.45012515472524,,-463.5920292300808,37013.40917520874,-387.37665961774957,-97.18440503390747,-97.18440503390747
